iso.country,Name,Ref_Area_Type,RC_Region,RC_UNSDCode,groupname,RC_Name,iso.group
643,Russian Federation,3.0-Country,ESCAP_NCA,98417,ESCAP: North and Central Asia (NCA),ESCAP,
762,Tajikistan,3.0-Country,ESCAP_NCA,98417,ESCAP: North and Central Asia (NCA),ESCAP,
795,Turkmenistan,3.0-Country,ESCAP_NCA,98417,ESCAP: North and Central Asia (NCA),ESCAP,
860,Uzbekistan,3.0-Country,ESCAP_NCA,98417,ESCAP: North and Central Asia (NCA),ESCAP,
36,Australia,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
16,American Samoa,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
90,Solomon Islands,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
242,Fiji,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
184,Cook Islands,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
296,Kiribati,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
258,French Polynesia,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
316,Guam,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
520,Nauru,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
548,Vanuatu,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
554,New Zealand,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
583,Micronesia (Federated States of),3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
584,Marshall Islands,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
585,Palau,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
598,Papua New Guinea,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
540,New Caledonia,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
570,Niue,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
580,Northern Mariana Islands,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
776,Tonga,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
798,Tuvalu,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
882,Samoa,3.0-Country,ESCAP_PACIFIC,98418,ESCAP: PACIFIC (PAC),ESCAP,
96,Brunei Darussalam,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
104,Myanmar,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
116,Cambodia,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
360,Indonesia,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
418,Lao People's Democratic Republic,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
458,Malaysia,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
608,Philippines,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
626,Timor-Leste,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
702,Singapore,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
704,Viet Nam,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
764,Thailand,3.0-Country,ESCAP_SEA,98419,ESCAP: South-East Asia (SEA),ESCAP,
4,Afghanistan,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
50,Bangladesh,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
64,Bhutan,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
144,Sri Lanka,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
356,India,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
364,Iran (Islamic Republic of),3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
462,Maldives,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
524,Nepal,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
586,Pakistan,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
792,Turkey,3.0-Country,ESCAP_SSWA,98420,ESCAP: South and South-West Asia (SSWA),ESCAP,
8,Albania,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
20,Andorra,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
40,Austria,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
56,Belgium,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
70,Bosnia and Herzegovina,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
100,Bulgaria,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
112,Belarus,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
191,Croatia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
196,Cyprus,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
203,Czechia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
208,Denmark,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
233,Estonia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
246,Finland,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
250,France,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
276,Germany,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
300,Greece,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
234,Faroe Islands,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
348,Hungary,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
352,Iceland,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
372,Ireland,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
380,Italy,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
292,Gibraltar,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
428,Latvia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
438,Liechtenstein,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
440,Lithuania,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
442,Luxembourg,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
470,Malta,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
492,Monaco,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
498,Republic of Moldova,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
499,Montenegro,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
528,Netherlands,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
831,Guernsey,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
336,Holy See,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
833,Isle of Man,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
832,Jersey,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
412,Kosovo,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
578,Norway,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
616,Poland,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
620,Portugal,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
642,Romania,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
674,San Marino,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
688,Serbia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
703,Slovakia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
705,Slovenia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
724,Spain,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
752,Sweden,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
756,Switzerland,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
804,Ukraine,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
807,North Macedonia,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
826,United Kingdom of Great Britain and Northern Ireland,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
744,Svalbard and Jan Mayen Islands,3.0-Country,ESCAP_EUROPE,98423,ESCAP: Europe (Europe),ESCAP,
28,Antigua and Barbuda,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
32,Argentina,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
44,Bahamas,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
52,Barbados,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
68,Bolivia (Plurinational State of),3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
76,Brazil,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
84,Belize,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
660,Anguilla,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
533,Aruba,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
152,Chile,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
170,Colombia,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
188,Costa Rica,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
192,Cuba,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
212,Dominica,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
214,Dominican Republic,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
218,Ecuador,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
222,El Salvador,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
92,British Virgin Islands,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
136,Cayman Islands,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
531,Curaçao,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
308,Grenada,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
238,Falkland Islands (Malvinas),3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
320,Guatemala,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
328,Guyana,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
332,Haiti,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
254,French Guiana,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
340,Honduras,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
388,Jamaica,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
312,Guadeloupe,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
484,Mexico,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
558,Nicaragua,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
474,Martinique,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
500,Montserrat,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
591,Panama,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
600,Paraguay,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
604,Peru,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
530,Netherlands Antilles,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
659,Saint Kitts and Nevis,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
662,Saint Lucia,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
630,Puerto Rico,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
670,Saint Vincent and the Grenadines,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
740,Suriname,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
780,Trinidad and Tobago,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
534,Sint Maarten (Dutch part),3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
858,Uruguay,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
862,Venezuela (Bolivarian Republic of),3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
796,Turks and Caicos Islands,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
850,United States Virgin Islands,3.0-Country,ESCAP_LATIN_AMERICA,98424,ESCAP: Latin America (LAC),ESCAP,
124,Canada,3.0-Country,ESCAP_NORTH_AMERICA,98425,ESCAP: North America (NAM),ESCAP,
60,Bermuda,3.0-Country,ESCAP_NORTH_AMERICA,98425,ESCAP: North America (NAM),ESCAP,
304,Greenland,3.0-Country,ESCAP_NORTH_AMERICA,98425,ESCAP: North America (NAM),ESCAP,
666,Saint Pierre and Miquelon,3.0-Country,ESCAP_NORTH_AMERICA,98425,ESCAP: North America (NAM),ESCAP,
840,United States of America,3.0-Country,ESCAP_NORTH_AMERICA,98425,ESCAP: North America (NAM),ESCAP,
48,Bahrain,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
368,Iraq,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
376,Israel,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
400,Jordan,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
414,Kuwait,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
422,Lebanon,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
512,Oman,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
634,Qatar,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
574,Norfolk Island,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
612,Pitcairn,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
682,Saudi Arabia,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
760,Syrian Arab Republic,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
784,United Arab Emirates,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
275,State of Palestine,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
887,Yemen,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
772,Tokelau,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
876,Wallis and Futuna Islands,3.0-Country,ESCAP_OTHER_AREA,98426,ESCAP: Other Area (OTH_REGION),ESCAP,
16,American Samoa,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
90,Solomon Islands,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
242,Fiji,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
184,Cook Islands,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
296,Kiribati,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
258,French Polynesia,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
316,Guam,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
520,Nauru,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
548,Vanuatu,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
583,Micronesia (Federated States of),3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
584,Marshall Islands,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
585,Palau,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
598,Papua New Guinea,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
540,New Caledonia,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
570,Niue,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
580,Northern Mariana Islands,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
776,Tonga,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
798,Tuvalu,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
882,Samoa,3.0-Country,ESCAP_PIDE,98427,ESCAP: Pacific island developing economies (PIDE),ESCAP,
4,Afghanistan,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
50,Bangladesh,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
64,Bhutan,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
144,Sri Lanka,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
356,India,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
462,Maldives,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
524,Nepal,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
586,Pakistan,3.0-Country,ESCAP_SAARC,98428,ESCAP: SAARC (SAARC),ESCAP,
156,China,3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
344,"China, Hong Kong Special Administrative Region",3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
446,"China, Macao Special Administrative Region",3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
392,Japan,3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
408,Democratic People's Republic of Korea,3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
410,Republic of Korea,3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
496,Mongolia,3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
643,Russian Federation,3.0-Country,ESCAP_ENEA_RUS,98433,ESCAP: ENEA including Russian Fed (ENEA_RUS),ESCAP,
