"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"35-39",5591,NA,"Traditional methods include folk methods.",NA,NA,80.9,80,0.9,NA,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,214,"Dominican Republic",2009,2010,2009.98356164384,2010.08219178082,"2009-2010 ENHOGAR-MICS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5710,NA,NA,NA,NA,81.0141726922843,78.456202948215,2.55796974406926,5.2914203436214,NA,NA,NA,"MW","0",NA,NA,0,214,"Dominican Republic",2013,2013,2013.49589041096,2013.8301369863,"2013 DHS","DHS",0,"dr61",0.136310477992474,0.264891217464158,0.233048637776067,0.00759310440314369,0.00204542229646245,0.00372128147795049,1
"35-39",5674,NA,NA,NA,NA,77.71407936,76.62317705,1.09090231,7.071733174,NA,NA,NA,"MW","0",NA,NA,1,214,"Dominican Republic",2014,2014,2014.41369863014,2014.66301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1683,NA,NA,NA,NA,54.2976939203354,44.6540880503145,9.64360587002096,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",1987,1987,1987,1987.24383561644,"1987 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",676,NA,NA,NA,NA,61.3,49.7,11.6,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",1989,1989,1989.54794520548,1989.74794520548,"1989 ENDEMAIN-RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",143,NA,NA,NA,NA,66.1,52.9,13.1,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",1994,1994,1994.49589041096,1994.61917808219,"1994 ENDEMAIN-RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7,NA,NA,NA,NA,76.1,60.35,15.75,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",1999,1999,1999.24657534247,1999.74520547945,"1999 ENDEMAIN-RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",667,NA,NA,NA,NA,79.9,66.5,13.5,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",2004,2004,2004.16393442623,2004.41256830601,"2004 ENDEMAIN-RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",6000,NA,NA,NA,NA,83.6,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",2007,2012,2007.45205479452,2012.53551912568,"2012 ENSANUT","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",692,NA,NA,NA,NA,43.2,40.8,2.40000000000001,NA,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1984,1984,1984,1984,"1984 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1831,NA,NA,NA,NA,52.7582951939307,50.0301915839666,2.72810360996416,NA,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1988,1989,1988.74863387978,1989.08219178082,"1988 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",805,NA,NA,NA,NA,61.4,58.3,3.1,NA,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1991,1991,1991,1991.24383561644,"1991 PAPCHILD","PAPCHILD",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1832,NA,NA,NA,NA,59.5628307247267,56.9649077118169,2.59792301290971,23.725288832712,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1992,1993,1992.83333333333,1993.15890410959,"1992 DHS","DHS",0,"eg21",0.0697796372699183,0.193560224635133,0.0906117586798236,0.0145290586596616,0.00361972514984937,0.0111045332370933,1
"35-39",1829,NA,NA,NA,NA,60.7127086751959,58.3187837182386,2.39392495695729,19.1491429119981,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1995,1996,1995.83287671233,1996.08196721311,"1995 DHS","DHS",0,"eg33",0.0544472059388046,0.161125854431912,0.0814630094981158,0.00808318152836204,0.00181750356018466,0.00575738111825122,1
"35-39",656,NA,NA,NA,NA,68.7,65.7,3,16,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1997,1998,1997.91506849315,1998.08219178082,"1997 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",643,NA,NA,NA,NA,69.5,66.4,3.2,12.2,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1998,1998,1998.83287671233,1998.99726027397,"1998 DHS Interim","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1830,NA,NA,NA,NA,68.0400889603527,66.1711806083354,1.86890835201728,16.0531840359138,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2000,2000,2000.08469945355,2000.32786885246,"2000 DHS","DHS",0,"eg42",0.0477011225639508,0.162322373876704,0.0786456332797219,0.00957477652332686,0.00244742901972539,0.00754308758011381,1
"35-39",778,NA,NA,NA,NA,73.3116786244569,70.10618877576,3.20548984869688,12.754027268183,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2003,2003,2003.32876712329,2003.49315068493,"2003 DHS Interim","National survey",0,"eg4a",0.0678656964526227,0.178602634214935,0.109883580432038,0.00573887081986872,0.00225428431468404,0.0034836917962358,1
"35-39",1806,NA,NA,NA,NA,73.3374930679295,71.1562684104164,2.18122465751319,12.7709569413574,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2005,2005,2005.30136986301,2005.49315068493,"2005 DHS","DHS",0,"eg51",0.0472057609266336,0.154970130412931,0.0806674719701579,0.0090180210139127,0.00268876196317823,0.00615091959609443,1
"35-39",4685,NA,NA,NA,NA,74.3047373330163,72.4076993001892,1.89703803282707,11.8713249077414,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2008,2008,2008.16393442623,2008.49453551913,"2008 DHS","DHS",0,"eg5a",0.051438279871633,0.156170388821742,0.08880399026013,0.0050071534008342,0.00100311021193981,0.0038531962518116,1
"35-39",5711,NA,NA,NA,NA,72.5977320860295,70.9664769843379,1.63125510169162,12.6349871578607,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2014,2014,2014.24657534247,2014.49315068493,"2014 DHS","DHS",0,"eg61",0.0466617999990689,0.174194747992874,0.0765354173180651,0.00566196926707147,0.00127859911945893,0.00331381918466463,1
"35-39",673,NA,NA,NA,NA,40.6,36.55,4.05,NA,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",1978,1978,1978.49589041096,1978.95342465753,"1978 FESAL","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1672,NA,NA,NA,NA,56.8221364689964,51.7322136689921,5.08992280000429,NA,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",1985,1985,1985.32876712329,1985.57808219178,"1985 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",820,NA,NA,NA,NA,59.4,55.4,4,NA,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",1988,1988,1988.33333333333,1988.56010928962,"1988 FESAL","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",162,NA,NA,NA,NA,66.6,60.3,6.1,NA,NA,NA,NA,"MW","0",NA,NA,1,222,"El Salvador",1993,1993,1993.16164383562,1993.53424657534,"1993 FESAL","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",746,NA,NA,NA,NA,70.5,64.8,5.7,NA,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",1998,1998,1998.24657534247,1998.91232876712,"1998 FESAL","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",48,NA,NA,NA,NA,75.3,71,4.3,NA,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",2002,2003,2002.83287671233,2003.49315068493,"2002-2003 FESAL","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",4949,NA,NA,NA,NA,76.8,70.2,6.8,NA,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",2008,2008,2008.2650273224,2008.72131147541,"2008 FESAL","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5561,NA,NA,NA,NA,77.06317012,71.63701813,5.42615199,8.297233211,NA,NA,NA,"MW","0",NA,NA,0,222,"El Salvador",2014,2014,2014.16164383562,2014.7397260274,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1921,NA,NA,NA,NA,12.00816262,7.685531252,4.322631369,NA,NA,NA,NA,"MW","0",NA,NA,1,226,"Equatorial Guinea",2000,2000,2000,2000,"2000 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5052,NA,NA,NA,NA,10.7,8.5,2.2,29.2,NA,NA,NA,"MW","0",NA,NA,0,226,"Equatorial Guinea",2011,2011,2011.49589041096,2011.91232876712,"2011 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1835,NA,NA,NA,NA,10.4820616406896,6.60051472963046,3.88154691105917,30.602368425872,NA,NA,NA,"MW","0",NA,NA,0,232,"Eritrea",1995,1996,1995.66575342466,1996.08196721311,"1995 DHS","DHS",0,"er31",0.165899038513582,0.284813755107188,0.11105494306723,0.00973654819863928,0.0074201344239938,0.0100897346184611,1
"35-39",1849,NA,NA,NA,NA,10.0795518100441,9.11742714702962,0.962124663014512,30.8733439558329,NA,NA,NA,"MW","0",NA,NA,0,232,"Eritrea",2002,2002,2002.16164383562,2002.57808219178,"2002 DHS","DHS",0,"er42",0.161293466097028,0.393541363620168,0.0840845852416727,0.0122186284781507,0.00376134269500572,0.0158940864670725,1
"35-39",5919,NA,NA,NA,NA,12.3,10.8,1.5,28.8,NA,NA,NA,"MW","0",NA,NA,0,232,"Eritrea",2010,2010,2010.03561643836,2010.51232876712,"2010 PHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2836,NA,NA,NA,NA,60.9068410462777,45.3629778672032,15.5438631790744,NA,NA,NA,NA,"MW","0",NA,NA,1,233,"Estonia",1994,1994,1994,1994.66301369863,"1994 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1931,NA,NA,NA,NA,27.18021787,25.82938611,1.350831762,NA,NA,NA,NA,"MW","0",NA,NA,1,748,"Eswatini",2000,2000,2000.49726775956,2000.74590163934,"2000 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1695,NA,NA,NA,NA,55.9900041827491,52.2074471776699,3.78255700507924,25.4819708941159,NA,NA,NA,"MW","0",NA,NA,0,748,"Eswatini",2006,2007,2006.49589041096,2007.15890410959,"2006-2007 DHS","DHS",0,"sz50",0.116021078401364,0.320940542620675,0.17609883887078,0.0287996447287463,0.0116004337864526,0.0245119635907719,1
"35-39",5031,NA,NA,NA,NA,71.23573841,69.51475377,1.720984636,10.7,NA,NA,NA,"MW","0",NA,NA,1,748,"Eswatini",2010,2010,2010.61095890411,2010.90410958904,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5584,NA,NA,NA,NA,73.28180819,72.53704985,0.744758345,9.444829188,NA,NA,NA,"MW","0",NA,NA,1,748,"Eswatini",2014,2014,2014.49589041096,2014.8301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1694,NA,NA,NA,NA,10.8805075200217,7.79096881077701,3.08953870924468,38.4753567509361,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2000,2000,2000.08469945355,2000.41256830601,"2000 DHS","DHS",0,"et41",0.131876419174611,0.199211403175675,0.0818833664936737,0.00956530201900996,0.00487235540498471,0.0168884906572818,1
"35-39",1858,NA,NA,NA,NA,17.2315554421599,16.3692209873525,0.862334454807437,40.5504172773446,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2005,2005,2005.24657534247,2005.66301369863,"2005 DHS","DHS",0,"et51",0.101019320440408,0.27886887763324,0.0861642300206304,0.00811943482079827,0.00211995089599595,0.0109678318478504,1
"35-39",5053,NA,NA,NA,NA,29.0550944941164,27.9916439040421,1.06345059007429,28.0517810565904,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2010,2011,2010.91506849315,2011.41095890411,"2011 DHS","DHS",0,"et61",0.0927004669123266,0.39706047756865,0.0990643855098267,0.00861411331855159,0.000827476684635216,0.00777315493737034,1
"35-39",5503,NA,NA,NA,NA,33.68120884,33.17018043,0.511028406,31.52408881,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014,2014.24383561644,"2014 PMA-R1","PMA",0,"PMA2014_ETR1_HHQFQ_v2_6Jul2017",0.15849972115926,0.421856643151981,0.166318385934115,0.0193903715593297,0.000943527189634188,0.0117767671601268,1
"35-39",5765,NA,NA,NA,NA,34.14667675,33.56216932,0.584507423,29.8385084,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014.74794520548,2014.99726027397,"2014 PMA-R2","PMA",0,"PMA2014_ETR2_HHQFQ_v1_15Dec2016",0.140948508306988,0.579647151235609,0.17155113760828,0.0173639635085841,0.000847477567082209,0.0239228630541509,1
"35-39",7347,NA,NA,NA,NA,42.8,40.5,2.3,NA,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2014,2014,2014.02465753425,2014.32602739726,"2014 MDHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",6001,NA,NA,NA,NA,38.9106263,37.34519151,1.516878588,29.20659419,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2015,2015,2015.24657534247,2015.41095890411,"2015 PMA-R3","PMA",0,"PMA2015_ETR3_HHQFQ_v1_15Dec2016",0.135533704291353,0.444113053876627,0.131583064416587,0.0135354648048717,0.00496573449557339,0.0157547786731751,1
"35-39",5808,NA,NA,NA,NA,34.6864012768589,33.3851042192527,1.30129705760612,26.8206447468247,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2016,2016,2016,2016.49453551913,"2016 DHS","DHS",0,"et71",0.0854779699777136,0.279968265678861,0.104747015066385,0.00912215167641593,0.00107901742382569,0.0110199163961136,1
"35-39",6115,NA,NA,NA,NA,36.91207456,35.15962576,1.752448803,26.34524116,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2016,2016,2016.16393442623,2016.32786885246,"2016 PMA-R4","PMA",0,"PMA2016_ETR4_HHQFQ_v1_15Dec2016",0.110061148192824,0.396170184117765,0.137212481748481,0.0119358516095972,0.00177477030127333,0.013355993923199,1
"35-39",7480,NA,NA,NA,NA,37.13033358,36.41612971,0.71420387,20.19535507,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R5","PMA",0,"PMA2017_ETR5_HHQFQ_v2_6Nov2018",0.126546426818415,0.492363142708477,0.111471481024454,0.0149959616200801,0.000814929447032373,0.00859195954284895,1
"35-39",7656,NA,NA,NA,NA,41.0566324,39.81194703,1.091211736,21.77898788,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2018,2018,2018.41369863014,2018.57808219178,"2018 PMA-R6","PMA",0,"PMA2018_ETR6_HHQFQ_v3_14Jun2019",0.130024109102373,0.36869061569917,0.136010451841707,0.0169984926435212,0.00111678793603208,0.00995300187812036,1
"35-39",7685,NA,NA,NA,NA,39.3,38.8,0.5,NA,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2019,2019,2019.16164383562,2019.49315068493,"2019 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",3088,NA,NA,NA,NA,50,44,7,NA,NA,NA,NA,"MW","0",NA,NA,0,242,"Fiji",1974,1974,1974,1974,"1974 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2794,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,86,84.2,1.8,NA,NA,NA,NA,"MW","0","+",NA,1,246,"Finland",1989,1990,1989.49589041096,1990.08219178082,"1989-1990 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",3095,NA,NA,NA,NA,83.8,49,34.8,NA,NA,NA,NA,"MW","0",NA,NA,0,250,"France",1977,1978,1977.91506849315,1978.99726027397,"1977-1978 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2837,NA,NA,NA,NA,79.7,75.6,4.10000000000001,NA,NA,NA,NA,"MW","0",NA,NA,1,250,"France",1994,1994,1994,1994.32602739726,"1994 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5430,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,80.9,80.4,0.5,NA,NA,NA,NA,"MW","0","+",NA,1,250,"France",2005,2005,2005.73424657534,2005.92054794521,"2005 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5431,NA,"Modern methods exclude female and male sterilisation.",NA,NA,78.5,75.7,2.8,NA,NA,NA,NA,"MW","0","-",NA,1,250,"France",2008,2008,2008.80054644809,2008.94535519126,"2008 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5589,NA,NA,NA,NA,80.4,74.1,6.3,NA,NA,NA,NA,"MW","0",NA,NA,0,250,"France",2010,2011,2010.41369863014,2011.08219178082,"2010 Enquête Fecond","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1737,NA,NA,NA,NA,28.6104751612265,13.275981895102,15.3344932661244,31.3227806435037,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2000,2000,2000.49726775956,2001.08219178082,"2000 DHS","DHS",0,"ga41",0.160875984163631,0.135407379849549,0.11499660794212,0.0172649033807202,0.0151777568515496,0.0211489322336849,1
"35-39",5054,NA,NA,NA,NA,29.3803730202047,17.5192040630404,11.8611689571643,24.3380419815205,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2797,NA,"Traditional methods include folk methods.",NA,NA,13.2,9.7,3.4,NA,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,270,"Gambia",1990,1990,1990,1990,"1990 GCPFDS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1907,NA,NA,NA,NA,10.31873777,10.30237411,0.016363666,NA,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2000,2000,2000.3306010929,2000.49453551913,"2000 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2363,NA,"Traditional methods include folk methods. Other methods are distributed across both modern and traditional methods.",NA,NA,21,16.9583333333333,4.04166666666667,NA,NA,NA,NA,"MW","0",NA,NA,0,270,"Gambia",2001,2001,2001.56164383562,2001.85205479452,"2001 NSMCP","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",4998,NA,NA,NA,NA,18.15189471,14.66700135,3.484893364,NA,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2010,2010,2010.24657534247,2010.66301369863,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5462,NA,NA,NA,NA,12.0683710309272,11.4545932575224,0.613777773404781,26.4470344053276,NA,NA,NA,"MW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7579,NA,NA,NA,NA,21.23874475,20.50106342,0.737681327,26.8,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",107,NA,NA,NA,NA,46.8,19.1,27.7,NA,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",1999,2000,1999.83287671233,2000.24590163934,"1999 RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1900,NA,NA,NA,NA,36.76818639,23.94942242,12.81876397,NA,NA,NA,NA,"MW","0",NA,NA,1,268,"Georgia",2005,2005,2005.83287671233,2005.99726027397,"2005 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",715,NA,NA,NA,NA,54.1,29.4,24.7,NA,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2005,2005,2005.16164383562,2005.66301369863,"2005 RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5433,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,53.5,37.4,16,NA,NA,NA,NA,"MW","0","+",NA,1,268,"Georgia",2006,2006,2006.16164383562,2006.40821917808,"2006 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5432,NA,"Modern methods exclude female and male sterilisation.",NA,NA,40.6,26.2,14.4,NA,NA,NA,NA,"MW","0","-",NA,1,268,"Georgia",2009,2009,2009.24657534247,2009.49315068493,"2009 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5453,NA,NA,NA,NA,59.8,36,23.8,NA,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2010,2010,2010.74794520548,2011.15890410959,"2010 RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7580,NA,NA,NA,NA,45.004547,36.14457172,8.859975285,21.9,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",9016,NA,NA,NA,"Data pertain to women who are legally married.",86.7673179396092,61.9005328596803,24.8667850799289,NA,NA,NA,NA,"MW","0",NA,NA,0,276,"Germany",1972,1972,1972.3306010929,1972.49453551913,"1972 FaGA","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2821,NA,NA,NA,NA,72.2,67.3,4.9,NA,NA,NA,NA,"MW","0",NA,NA,1,276,"Germany",1992,1992,1992.49726775956,1992.57923497268,"1992 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5434,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,71.8,67.9,3.8,NA,NA,NA,NA,"MW","0","+",NA,1,276,"Germany",2005,2005,2005.14246575342,2005.35890410959,"2005 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5435,NA,"Modern methods exclude female and male sterilisation.",NA,NA,56.2,55.2,1,NA,NA,NA,NA,"MW","0","-",NA,1,276,"Germany",2008,2008,2008.08469945355,2008.24590163934,"2008 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7519,NA,NA,NA,NA,74.4,74.4,0,NA,NA,NA,NA,"MW","0",NA,NA,0,276,"Germany",2011,2011,2011.0301369863,2011.08219178082,"2011 FPB","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1753,NA,NA,NA,NA,15.2219873150106,5.91966173361522,9.30232558139535,NA,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1988,1988,1988.08469945355,1988.49453551913,"1988 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1754,NA,NA,NA,NA,25.9557344064386,13.8832997987928,12.0724346076459,35.4124748490946,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1993,1994,1993.66575342466,1994.15890410959,"1993 DHS","DHS",0,"gh31",0.138819786456782,0.147152535017069,0.103421625944858,0.0163686926518744,0.0154052038795883,0.0217820535104858,1
"35-39",1751,NA,NA,NA,NA,26.2752167175655,17.5257172029776,8.74949951458792,32.1557863621384,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1998,1999,1998.83287671233,1999.15890410959,"1998 DHS","DHS",0,"gh41",0.124525330787281,0.171371506906175,0.104354677085414,0.00877230500925076,0.00809478519135142,0.0110101755694492,1
"35-39",1752,NA,NA,NA,NA,28.1359298794029,20.8931794157454,7.24275046365746,32.7692373992992,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2003,2003,2003.49589041096,2003.8301369863,"2003 DHS","DHS",0,"gh4b",0.1111152738205,0.170471109534583,0.101884887128858,0.00658746786901003,0.00448195548807271,0.00784077968167056,1
"35-39",166,NA,NA,NA,NA,20.04788096,16.23191239,3.81596856,NA,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2006,2006,2006.58082191781,2006.8301369863,"2006 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",4688,NA,NA,NA,NA,25.8586312452617,18.8050678084149,7.05356343684681,34.7874184930981,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2008,2008,2008.66666666667,2008.91256830601,"2008 DHS","DHS",0,"gh5a",0.129550758951168,0.199576081322419,0.109821725414185,0.00976167186263196,0.00644577223064919,0.0127008115015428,1
"35-39",5000,NA,NA,NA,NA,38.06399345,26.56035113,11.50364232,27,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2011,2011,2011.66575342466,2011.99726027397,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5602,NA,NA,NA,NA,20.63805882,19.1821202,1.455938617,38.40562242,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2013,2013,2013.49589041096,2013.91232876712,"2013 PMA-R1","PMA",0,"PMA2013_GHR1_HHQFQ_v2_20Oct2017",0.144013802172789,0.516691309188426,0.104024120349765,0.0150188490735682,0.00438733699671639,0.0125525190296651,1
"35-39",5766,NA,NA,NA,NA,22.70551047,21.42020498,1.285305489,37.21897899,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2014,2014,2014.08493150685,2014.41095890411,"2014 PMA-R2","PMA",0,"PMA2014_GHR2_HHQFQ_v1_23Dec2016",0.136335371642789,0.404306212927359,0.12482091820068,0.0154407604844234,0.00307017619424589,0.0138979791601181,1
"35-39",5767,NA,NA,NA,NA,28.10681862,24.45312802,3.653690601,30.55379086,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2014,2014,2014.66575342466,2014.99726027397,"2014 PMA-R3","PMA",0,"PMA2014_GHR3_HHQFQ_v1_23Dec2016",0.12332577902446,0.359197055620632,0.11458733909749,0.0181425787622696,0.00932805303298894,0.0154998054647284,1
"35-39",5778,NA,NA,NA,NA,26.1354760451822,21.0091345183797,5.12634152680246,35.2711329708689,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2014,2014,2014.66575342466,2014.99726027397,"2014 DHS","DHS",0,"gh72",0.105769553080326,0.213072879037646,0.0944875971605725,0.0074454803189288,0.00254472429871894,0.00812315059174759,1
"35-39",5995,NA,NA,NA,NA,36.77278625,32.95205472,3.820731534,26.31051054,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2015,2015,2015.32876712329,2015.49315068493,"2015 PMA-R4","PMA",0,"PMA2015_GHR4_HHQFQ_v1_23Dec2016",0.135946938892566,0.293321501929406,0.165162180641173,0.0143403883789872,0.00415447278371876,0.0102900542397397,1
