"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"40-44",1826,NA,NA,NA,NA,63.3449334242931,46.9633155516091,16.3816178726841,20.2219424030838,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",1995,1995,1995.32876712329,1995.74520547945,"1995 DHS","DHS",0,"kk31",0.129918978186373,0.213792207689542,0.185039593603323,0.00838931746064379,0.00701457882495759,0.00780697227993332,1
"40-44",1669,NA,NA,NA,NA,72.3295020342494,58.425190763468,13.9043112707814,12.1970114545355,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",1999,1999,1999.49589041096,1999.74520547945,"1999 DHS","DHS",0,"kk42",0.116997421419436,0.16238533189669,0.172729108145223,0.0112044771762828,0.00964342371365634,0.00719096340249478,1
"40-44",1882,NA,NA,NA,NA,54.569614,53.36683636,1.20277764,NA,NA,NA,NA,"MW","0",NA,NA,1,398,"Kazakhstan",2006,2006,2006,2006.24383561644,"2006 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5006,NA,NA,NA,NA,56.95388064,55.12122879,1.832651847,10.1,NA,NA,NA,"MW","0",NA,NA,1,398,"Kazakhstan",2010,2011,2010.83287671233,2011.08219178082,"2010-2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5666,NA,NA,NA,NA,61.92484104,58.96081828,2.964022758,11.49414155,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,"kkwm5",0.0323231597261883,0.101118282643438,0.0503217044312772,0.00804782221504779,0.00207294328730644,0.00455220560267866,1
"40-44",7680,NA,NA,NA,NA,62.61,60.26,2.35,19.74,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",2018,2018,2018,2018,"2018 GGS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",753,NA,NA,NA,NA,9,5,4,NA,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1977,1978,1977,1978,"1977-1978 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",2743,NA,NA,NA,NA,20.1,13,7.1,NA,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1984,1984,1984,1984,"1984 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1822,NA,NA,NA,NA,30.5593653809574,21.1603074417669,9.39905793919044,NA,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1988,1989,1988.91530054645,1989.41095890411,"1989 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1823,NA,NA,NA,NA,37.3439547750673,31.86165482396,5.48229995110736,26.8127075046783,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1993,1993,1993.08493150685,1993.66301369863,"1993 DHS","DHS",0,"ke33",0.124126795268376,0.229376027561859,0.114816361307742,0.0191545025584323,0.00542770474256664,0.00997103946665971,1
"40-44",1824,NA,NA,NA,NA,44.2595261535222,36.4636937590643,7.79583239445788,24.1599420798654,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1998,1998,1998.08493150685,1998.57808219178,"1998 DHS","DHS",0,"ke3a",0.107331536452008,0.199755575112896,0.130001008344716,0.0146654006225576,0.00548102405916458,0.00767826232061456,1
"40-44",1692,NA,NA,NA,NA,47.8797801159641,40.8498616236068,7.0299184923573,21.7882068113097,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2003,2003,2003.24657534247,2003.74520547945,"2003 DHS","DHS",0,"ke42",0.106683814807346,0.197870558783581,0.13408676792552,0.0131377197254248,0.00474159393808076,0.0100600610733078,1
"40-44",4689,NA,NA,NA,NA,52.4958882836077,46.5559030554471,5.93998522816062,24.4020521836724,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2008,2009,2008.83333333333,2009.15890410959,"2008-2009 DHS","DHS",0,"ke52",0.135891214875503,0.285284046101236,0.178581470996283,0.0115589953838666,0.0031643382747459,0.00912026998833831,1
"40-44",5721,NA,NA,NA,NA,51.89659649,51.31620559,0.30373953,20.52236638,NA,NA,NA,"MW","0",NA,NA,1,404,"Kenya",2014,2014,2014.49589041096,2014.55616438356,"2014 PMA-R1","PMA",0,"PMA2014_KER1_HHQFQ_v2_19Nov2017",0.164190245257707,1.01214431792847,0.223405477869884,0.0231766545669933,0.000797392664527212,0.0192538824109285,1
"40-44",5780,NA,NA,NA,NA,57.7475507933239,51.1244231362001,6.62312765712379,21.8302757413749,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2014,2014,2014.32876712329,2014.8301369863,"2014 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5996,NA,NA,NA,NA,49.55474377,49.05919288,0.495550896,28.05992,NA,NA,NA,"MW","0",NA,NA,1,404,"Kenya",2014,2014,2014.83287671233,2014.99726027397,"2014 PMA-R2","PMA",0,"PMA2014_KER2_HHQFQ_v1_24Jan2017",0.168879050503507,0.609233553320157,0.209399749393985,0.0295853761133607,0.00147627929877932,0.0155226484366076,1
"40-44",5768,NA,NA,NA,NA,60.39254128,56.82485423,3.567687046,19.80460863,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2015,2015,2015.41369863014,2015.57808219178,"2015 PMA-R3","PMA",0,"PMA2015_KER3_HHQFQ_v1_24Jan2017",0.145898469082071,0.617520519439717,0.213051611097954,0.0224504010734462,0.00645923705763304,0.0144619616884173,1
"40-44",6037,NA,NA,NA,NA,67.5793006,64.57655548,3.002745118,15.77313244,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2015,2015,2015.83287671233,2015.99726027397,"2015 PMA-R4","PMA",0,"PMA2015_KER4_HHQFQ_v1_24Jan2017",0.151611903249583,0.400930467430436,0.281749485570175,0.0177802658486808,0.004519423985699,0.0151661976379952,1
"40-44",7484,NA,NA,NA,NA,54.95035166,52.20935849,2.74099317,18.18438155,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2016,2016,2016.83333333333,2016.99726775956,"2016 PMA-R5","PMA",0,"PMA2016_KER5_HHQFQ_v1_27Jul2017",0.109940914298568,0.34527790227367,0.154156792750439,0.0209972877600104,0.00441061156491588,0.0115719544857156,1
"40-44",7657,NA,NA,NA,NA,64.45708302,61.98864021,2.468442818,14.68485719,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2017,2017,2017.83287671233,2017.99726027397,"2017 PMA-R6","PMA",0,"PMA2017_KER6_HHQFQ_v1_28Aug2018",0.13334837820783,0.350624742571694,0.175247408943726,0.0159956622415984,0.00432919863707072,0.0102701731375599,1
"40-44",7720,NA,NA,NA,NA,61.35050846,59.11731934,1.733757851,13.61804085,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,"PMA2018_KER7_HHQFQ_2Dec2019",0.102495628533751,0.413458316098925,0.220346101328569,0.0158255155852882,0.00338510662525945,0.0108914577055318,1
"40-44",5444,NA,NA,NA,NA,26.7,19.8,6.9,29.5,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2009,2009,2009.71232876712,2009.96164383562,"2009 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,37.6,30.5,7,12.9,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",185,NA,NA,"Data pertain to nationals of the country.",NA,36.7,32.4,4.3,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,1,414,"Kuwait",1987,1987,1987,1987,"1987 CHS","GFHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",815,NA,NA,"Data pertain to nationals of the country.",NA,55.1,45.2,9.9,NA,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,414,"Kuwait",1996,1996,1996,1996,"1996 FHS","GFHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1782,NA,NA,NA,NA,64.2391773542622,51.6445781482845,12.5945992059777,17.7068143658765,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",1997,1997,1997.58082191781,1997.91232876712,"1997 DHS","DHS",0,"ky31",0.128372769019602,0.195746239890798,0.22227968741618,0.0164311978973357,0.00918725717015566,0.0135247732253823,1
"40-44",652,NA,NA,NA,NA,56.81069234,53.23900276,3.571689582,NA,NA,NA,NA,"MW","0",NA,NA,1,417,"Kyrgyzstan",2005,2006,2005.96164383562,2006.0904109589,"2005-2006 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5457,NA,NA,NA,NA,46.3586178623866,42.7811632701978,3.57745459218876,16.4980489732439,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2012,2012,2012.58196721311,2012.99726775956,"2012 DHS","DHS",0,"ky61",0.0858377586777639,0.227721059904408,0.139698696566851,0.0191242678985396,0.00689555780817207,0.0153583998737307,1
"40-44",5577,NA,NA,NA,NA,52.2079634,49.64076232,2.567201076,16.63053544,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2014,2014,2014.3095890411,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7582,NA,NA,NA,NA,45.14823251,42.40724092,2.740991591,21.62888283,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",680,NA,"Traditional methods include folk methods.",NA,NA,37.2,33.3,3.9,45.5,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,418,"Lao People's Dem. Republic",2000,2000,2000,2000,"2000 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",4618,NA,NA,NA,NA,45.7,41.8,3.9,36.5,NA,NA,NA,"MW","0",NA,NA,0,418,"Lao People's Dem. Republic",2005,2005,2005.74794520548,2005.8301369863,"2005 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5062,NA,NA,NA,NA,50.62672728,43.11843516,7.508292124,22.87033089,NA,NA,NA,"MW","0",NA,NA,0,418,"Lao People's Dem. Republic",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS-MICS Special","DHS",0,"lawm4",0.0282129150832161,0.0452221280921899,0.0269765726858315,0.0065497338156414,0.0027528683497724,0.00461243661808947,1
"40-44",7348,NA,NA,NA,NA,58.19582234,52.60344835,5.59237399,12.6242378,NA,NA,NA,"MW","0",NA,NA,1,418,"Lao People's Dem. Republic",2017,2017,2017.49589041096,2017.74520547945,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",2856,NA,NA,NA,NA,66.3907284768212,50,16.3907284768212,NA,NA,NA,NA,"MW","0",NA,NA,1,428,"Latvia",1995,1995,1995.66575342466,1995.8301369863,"1995 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",711,NA,NA,NA,NA,66.6,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,422,"Lebanon",1996,1996,1996,1996.24590163934,"1996 MCHS","PAPCHILD",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",2416,NA,NA,NA,NA,66.2,43.6,22.6,NA,NA,NA,NA,"MW","0",NA,NA,0,422,"Lebanon",2004,2004,2004.25956284153,2004.9043715847,"2004 FHS","PAPFAM",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",639,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",1977,1977,1977.24657534247,1977.99726027397,"1977 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1920,NA,NA,NA,NA,23.80952381,23.1884058,0.621118012,NA,NA,NA,NA,"MW","0",NA,NA,1,426,"Lesotho",2000,2000,2000.16393442623,2000.41256830601,"2000 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1676,NA,NA,NA,NA,36.5,29.2,7.3,NA,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2001,2001,2001.36164383562,2001.49315068493,"2001 DS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1808,NA,NA,NA,NA,37.1090874254068,33.6754563100785,3.4336311153283,34.7109398917872,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2004,2005,2004.66666666667,2005.08219178082,"2004 DHS","DHS",0,"ls41",0.112870135751001,0.317860847221775,0.137780131451702,0.0168425283049944,0.00592191152424164,0.0170987175738103,1
"40-44",4947,NA,NA,NA,NA,45.3176364928696,42.6360233713014,2.68161312156812,21.2121372628001,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2009,2010,2009.74794520548,2010.08219178082,"2009 DHS","DHS",0,"ls61",0.109356049103831,0.358112549918019,0.134122102253528,0.0115906276562917,0.00334459231454749,0.00797038731871652,1
"40-44",5769,NA,NA,NA,NA,59.4943578158732,59.3498226804794,0.144535135393809,19.8484855191233,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2014,2014,2014.66575342466,2014.99726027397,"2014 DHS","DHS",0,"ls71",0.132082032269552,1.0080798626609,0.175399842496067,0.0142753448829786,0.000372295327715361,0.00931033028005495,1
"40-44",7583,NA,NA,NA,NA,63.47547436,61.43779227,2.037682083,17.14287331,NA,NA,NA,"MW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1802,NA,NA,NA,NA,8.30775615209873,5.6753522386146,2.63240391348413,NA,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",1986,1986,1986.08493150685,1986.57808219178,"1986 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",647,NA,NA,NA,NA,12.5408331845776,11.6360082913568,0.904824893220768,33.3531403084286,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2006,2007,2006.91506849315,2007.32602739726,"2007 DHS","DHS",0,"lb50",0.182109574575037,0.554732849533793,0.108065666051008,0.0186646239561343,0.00495496180464014,0.0231644778236173,1
"40-44",5469,NA,NA,NA,NA,16.7877225812756,14.6815878727207,2.10613470855493,27.2389620758225,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,"lb6a",0.170354216197038,0.455933934558631,0.122802634281716,0.0102733500815408,0.00225239071008651,0.00668480954134433,1
"40-44",7832,"Preliminary data.",NA,NA,NA,22.6,21.7,0.9,34.2,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2019,2020,2019.74794520548,2020.15846994536,"2019-2020 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",757,NA,NA,NA,NA,48.9,28.2,20.7,NA,NA,NA,NA,"MW","0",NA,NA,0,434,"Libya",1995,1995,1995,1995,"1995 MCH","PAPCHILD",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",2841,NA,NA,NA,NA,42.4944812362031,22.9580573951435,19.5364238410596,NA,NA,NA,NA,"MW","0",NA,NA,1,440,"Lithuania",1994,1995,1994.74794520548,1995.99726027397,"1994-1995 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5438,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,63.7,50.5,13.1,NA,NA,NA,NA,"MW","0","+",NA,1,440,"Lithuania",2006,2006,2006.24657534247,2006.99452054795,"2006 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5763,"Contraceptive use questions were asked only among women with a partner.","Modern methods exclude female and male sterilisation.",NA,NA,68.9189189189189,54.0540540540541,14.8648648648649,NA,NA,NA,NA,"MW","0","-",NA,1,440,"Lithuania",2009,2009,2009.45205479452,2009.95342465753,"2009 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1708,NA,NA,NA,NA,17.6314084456607,6.91508663784964,10.7163218078111,34.8845099169194,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1992,1992,1992.3306010929,1992.91256830601,"1992 DHS","DHS",0,"md21",0.1964885659133,0.164618960708069,0.127667995785994,0.0112488040559552,0.0148427202041686,0.0261110733302173,1
"40-44",1729,NA,NA,NA,NA,22.3598800014973,11.1904515910183,11.169428410479,30.3351497675284,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1997,1997,1997.66575342466,1997.99726027397,"1997 DHS","DHS",0,"md31",0.157880428600502,0.15734811256578,0.116144086734065,0.0107873308087989,0.0127586668216997,0.0163698464964114,1
"40-44",1891,NA,NA,NA,NA,24.5824774294889,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2000,2000,2000.59016393443,2000.77595628415,"2000 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1734,NA,NA,NA,NA,31.6283017671992,19.1200291571147,12.5082726100845,25.8584607501053,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2003,2004,2003.83287671233,2004.24590163934,"2003-2004 DHS","DHS",0,"md42",0.149821420923447,0.188027518936399,0.136256252195581,0.015172707649298,0.0176754031966616,0.0127399485379463,1
"40-44",4691,NA,NA,NA,NA,44.1102792530868,29.8234364778866,14.2868427752002,22.0875636498932,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2008,2009,2008.83333333333,2009.66301369863,"2008-2009 DHS","DHS",0,"md51",0.0718260236123734,0.0996148663196944,0.0990216856637903,0.0102163555214108,0.00917401858720459,0.0101164485413159,1
"40-44",7412,NA,NA,NA,NA,37.7,29.8,7.9,NA,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2012,2013,2012,2013,"2012-2013 ENSOMD","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7650,NA,NA,NA,NA,56.2,39.8,16.4,NA,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2017,2017,2017.45479452055,2017.6,"2017 TRaC","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7586,NA,NA,NA,NA,45.54795067,40.66700899,4.880941674,16.70759893,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1834,NA,NA,NA,NA,13.2320584251195,9.35694292738431,3.87511549773518,35.2755330414071,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",1992,1992,1992.66666666667,1992.91256830601,"1992 DHS","DHS",0,"mw26",0.216346818796193,0.294982205903235,0.133063497918175,0.0149451841685968,0.00819073634358621,0.0226522100903714,1
"40-44",4952,NA,NA,NA,NA,24.2,16.4,7.9,NA,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",1996,1996,1996.41530054645,1996.8306010929,"1996 KAPS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1833,NA,NA,NA,NA,37.6628885254844,31.6341846368921,6.02870388859224,26.1977023591532,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2000,2000,2000.49726775956,2000.91256830601,"2000 DHS","DHS",0,"mw42",0.0899072368637012,0.171661320049237,0.0970403480927981,0.00550137815450304,0.00301332904696815,0.00493100123099893,1
"40-44",1885,NA,NA,NA,NA,39.5057130449127,33.3135605031626,6.1921525417501,28.6959090373775,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2004,2005,2004.74863387978,2005.08219178082,"2004 DHS","DHS",0,"mw4e",0.0903566936780527,0.188301652636968,0.103945446098382,0.0108662295790516,0.00357749099618802,0.0084365893539718,1
"40-44",1845,NA,NA,NA,NA,41.35250341,37.83957217,3.512931247,NA,NA,NA,NA,"MW","0",NA,NA,1,454,"Malawi",2006,2006,2006.53424657534,2006.87123287671,"2006 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",4692,NA,NA,NA,NA,50.4140926021886,44.9665402319988,5.44755237018985,26.1064859072394,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2010,2010,2010.41369863014,2010.91232876712,"2010 DHS","DHS",0,"mw61",0.0735558424108968,0.142429294355747,0.0913861027276727,0.0115790894357969,0.00532905639753216,0.00849303463077123,1
"40-44",5582,NA,NA,NA,NA,58.58948702,57.4281592,1.161327823,19.52960939,NA,NA,NA,"MW","0",NA,NA,1,454,"Malawi",2013,2014,2013.83287671233,2014.32054794521,"2013-2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5952,NA,NA,NA,NA,61.6761287757473,59.9547470547988,1.72138172094851,19.6613226586744,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2015,2016,2015.74794520548,2016.16120218579,"2015-2016 DHS","DHS",0,"mw7a",0.0696139080076229,0.223287240782408,0.104811431691223,0.00926132037341722,0.00106545000164919,0.00570148350334759,1
"40-44",16,NA,NA,"Data pertain to Peninsular Malaysia.",NA,34,21,13,NA,"Data pertain to Peninsular Malaysia.",NA,NA,"MW","0",NA,NA,0,458,"Malaysia",1974,1974,1974,1974,"1974 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5770,NA,NA,NA,NA,61,42,19,NA,NA,NA,NA,"MW","0",NA,NA,0,458,"Malaysia",2014,2014,2014.66575342466,2015.08219178082,"2014 PFS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",4699,NA,NA,NA,NA,45.3455578125427,38.3789859756635,6.9665718368792,23.424118607961,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2009,2009,2009,2009.8301369863,"2009 DHS","DHS",0,"mv52",0.0962433756848785,0.162142829390966,0.110441782241756,0.0199664227279265,0.00981841794479879,0.0144501695837349,1
"40-44",5953,NA,NA,NA,NA,26.0365785636117,20.2292405183005,5.80733804531121,22.9406913792483,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2016,2017,2016.49726775956,2017.90410958904,"2016-2017 DHS","DHS",0,"mv71",0.105570011080237,0.223238874125968,0.127176638952877,0.0150584444605533,0.0118088261763238,0.0196981949745294,1
"40-44",1784,NA,NA,NA,NA,2.01231270941866,0.779085981852893,1.23322672756577,NA,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",1987,1987,1987.16164383562,1987.66301369863,"1987 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1715,NA,NA,NA,NA,8.09592800766847,5.82380515587298,2.2721228517955,27.9315789454016,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",1995,1996,1995.83287671233,1996.41256830601,"1995-1996 DHS","DHS",0,"ml32",0.153469971577139,0.229207136327178,0.0854175199270899,0.00690542969536411,0.00351612189275359,0.0153975906868415,1
"40-44",1714,NA,NA,NA,NA,7.93414276694545,6.84363971004026,1.09050305690519,33.1713584758907,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2001,2001,2001,2001.41095890411,"2001 DHS","DHS",0,"ml42",0.133302865059409,0.352185375620302,0.0757522202297544,0.00780676846575815,0.00356319520958246,0.0156595338995366,1
"40-44",1682,NA,NA,NA,NA,7.14228679931923,6.4783871829082,0.663899616411031,29.2593012827026,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2006,2006,2006.32876712329,2006.99726027397,"2006 DHS","DHS",0,"ml53",0.16029049654289,0.422580870092564,0.0888737066449772,0.00420262571181959,0.000499164054437083,0.0133685949806464,1
"40-44",5011,NA,NA,NA,NA,8.856897741,7.932427269,0.924470472,NA,NA,NA,NA,"MW","0",NA,NA,1,466,"Mali",2009,2010,2009,2010,"2009-2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5460,NA,NA,NA,NA,11.4004185329279,10.4860045847948,0.914413948133108,27.151755505795,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2012,2013,2012.86612021858,2013.09589041096,"2012-2013 DHS","DHS",0,"ml60a",0.133678986387703,0.372637018355939,0.0965428799698781,0.00597190259737557,0.00151713818957618,0.00997198135352668,1
"40-44",5677,NA,NA,NA,NA,15.0441701,14.71593459,0.328235515,30.3875112,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2015,2015,2015.54794520548,2015.80273972603,"2015 MICS","MICS",0,"mlwm5",0.0483878111655935,0.152286050954577,0.0270784632269381,0.00619309160064894,0.000702771525497483,0.00571777102013078,1
"40-44",7626,NA,NA,NA,NA,16.7340456616955,16.0436342159306,0.690411445764961,29.0083082553769,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,"ml7a",0.114461663434507,0.457995536951129,0.0887627384180699,0.0113080691190277,0.00212160590101013,0.0124850129961921,1
"40-44",3259,NA,"Traditional methods include folk methods.",NA,NA,56.6,54.4,2.2,29.5,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,584,"Marshall Islands",2007,2007,2007.10410958904,2007.4301369863,"2007 DHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1853,NA,NA,NA,NA,6.16459782184962,4.54389201330038,1.62070580854924,23.2424065240948,NA,NA,NA,"MW","0",NA,NA,0,478,"Mauritania",2000,2001,2000.58196721311,2001.32602739726,"2000-2001 DHS","DHS",0,"mr42",0.234517269964486,0.343710347825835,0.114387110742263,0.0079977822423889,0.00539491446566747,0.016565131057472,1
"40-44",2443,NA,NA,NA,NA,5.9,5.4,0.5,20.9,NA,NA,NA,"MW","0",NA,NA,1,478,"Mauritania",2007,2007,2007.32876712329,2007.74520547945,"2007 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5012,NA,NA,NA,NA,6.7,5.4,1.2,30.2,NA,NA,NA,"MW","0",NA,NA,1,478,"Mauritania",2011,2011,2011.46849315068,2011.7698630137,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",2813,NA,NA,NA,NA,73.2,47.3,25.9,NA,NA,NA,NA,"MW","0",NA,NA,0,480,"Mauritius",1991,1991,1991.24657534247,1991.66301369863,"1991 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5970,NA,NA,NA,NA,69,37.9,31.1,NA,NA,NA,NA,"MW","0",NA,NA,0,480,"Mauritius",2014,2014,2014.49589041096,2014.74520547945,"2014 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",110,NA,NA,NA,NA,25,17,8,NA,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",1976,1977,1976.53551912568,1977.2,"1976-1977 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",128,NA,NA,NA,NA,33.9,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",1979,1979,1979.70410958904,1979.99726027397,"1979 ENPUMA","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
